person_id,license_plate,vin,color,year
22091006-96c2-42c2-b42d-faa6e6d07993,1FA 234,EUD4DN0Z2HGU9XK28,Navy,1983
22091006-96c2-42c2-b42d-faa6e6d07993,8LX A11,3SYKYHSM5BJUJRN7S,DarkTurquoise,1970
1892b265-0bd9-40aa-ac31-0c9bef6a475e,53Y I70,K995RXCM32AWBV2S4,LightGreen,2019
f3e09435-5e51-4fb2-a94c-2e856a0694c3,EE 22057,ST6AB0292B6P04KBP,Lavender,1987
6a243205-c195-40b0-828b-11eb165f9e86,OHR-2059,PV1VC53H2J2TLZ0RH,SeaGreen,1994
05641d26-4f3e-4676-b601-1e24df77e518,899-DOZH,J8K61Y721W1H6LFUJ,AliceBlue,2006
05641d26-4f3e-4676-b601-1e24df77e518,KHX 181,KFH68GH04AZUZ4LG6,Chocolate,1997
05641d26-4f3e-4676-b601-1e24df77e518,Y35 5GC,HLPBALZW1M953LLDJ,Gold,1973
93214d27-e352-4b8e-832e-039f954f8368,KEF 405,LJLZK0852YEEESC61,SlateGray,1972
f64cd29b-a9e4-48ca-979e-0079d7e38184,4Z GJ956,BPHUUC6F9MH365XAC,CadetBlue,1989
75638e96-4e30-42d4-b4eb-8934112342dc,6MTD421,VYZ9GXAD6S8AH3DVN,DodgerBlue,2011
75638e96-4e30-42d4-b4eb-8934112342dc,8M 3215H,1PZHFJ9S8CVWH2C6A,SandyBrown,1987
2df8ba6a-f673-4606-9465-fdc540cc8319,938 HK8,HY2D2ZRB3LHYSD4EU,Aquamarine,1985
2df8ba6a-f673-4606-9465-fdc540cc8319,TOW8839,T7CZYWAS09EL03GM1,PaleTurquoise,2017
fd41e6fe-e9b2-47f2-92ca-be163b752a71,M78 9QC,TSWJGKS82UCFWGCEF,MediumSpringGreen,2002
5f2b4454-d71a-48ca-8ea8-5f101503210d,29T I89,9E6BYZ910BAS3VXCG,ForestGreen,2002
9ddf8a0e-bf05-48ca-89d8-d57ede3301ff,230-480,BVGAT0GU2C5074SVH,BlanchedAlmond,2010
9ddf8a0e-bf05-48ca-89d8-d57ede3301ff,DQ0 Y5M,0FD6UN4X1BPVW8AYW,Orange,1970
bb8b11b5-95ba-4e20-99f9-cc7adddf0bc9,3SQL 19,ANMYG5K13UXBGAU2Y,Olive,1984
bb8b11b5-95ba-4e20-99f9-cc7adddf0bc9,HDW 047,HUU5J5TD0V1FS9ZCK,Pink,2014
bb8b11b5-95ba-4e20-99f9-cc7adddf0bc9,HRS 534,R3NVFHV089C3HPSUA,BlanchedAlmond,1974
22a869db-7e07-49e3-8f4c-67719ac6c877,578432,TPDTYGWM472VPR88X,Aquamarine,2015
9aa1bc8f-3de2-4886-a683-aeab5eaa8dc5,RTC9034,EYAW751A5VH2ULXGP,GoldenRod,1991
4022a733-808d-4bb6-a5d8-1bfebea80919,UG2 J2E,KKA1A6WD1SAW8N4PY,Wheat,2010
4022a733-808d-4bb6-a5d8-1bfebea80919,6-T5359,P795Y9F94DRMKCEZV,Purple,1973
94334a0f-9ed8-43e1-8f3b-d2dbe3b41ffc,0OC L08,FX9AKWXF6K06CSGYC,MediumSpringGreen,1994
94334a0f-9ed8-43e1-8f3b-d2dbe3b41ffc,77T•659,Y5AN7F9X9L9XZR0P8,Teal,1985
cc9d3af1-9133-41f0-b291-1586595f69e8,QDQ-1835,GN8U986C55E59M3VZ,DarkSalmon,1993
cc9d3af1-9133-41f0-b291-1586595f69e8,508 5YP,CAVVGSNU7SGXF5MKH,MidnightBlue,2000
29a02e8b-9d09-40a7-a345-5a632692f16a,217DJK,Y6LF9YR21L6R2K57N,Purple,1978
29a02e8b-9d09-40a7-a345-5a632692f16a,5J 7011E,F9950RPC6S997ZR18,CadetBlue,1974
09ffb244-12de-480d-a6f0-f91e5e0168e0,6788,PDK8TJLV6WKNYN63T,SteelBlue,1977
09ffb244-12de-480d-a6f0-f91e5e0168e0,SUZ 7331,U6BBX8TA78V764SXK,Crimson,1995
f59a53cc-6760-4121-a715-6ab4befe3d61,Q88 3VA,HCVRSMHD8DFZW405Y,DarkSlateGray,2004
f59a53cc-6760-4121-a715-6ab4befe3d61,6-65705T,23YUUM4C6U0493XCL,GoldenRod,1994
650e2d54-b02d-40b3-bb63-139a62e1859c,6-R9082,WLJGJU2G6A1MNAA8T,DarkSalmon,2016
650e2d54-b02d-40b3-bb63-139a62e1859c,9DY95,RR057GTD07RRNTN2K,LightSkyBlue,2019
528daed6-d7c7-4c94-a77c-5a784b1f6247,92-3512Y,J4BYPFCZ6C8KFLTE0,IndianRed,2003
528daed6-d7c7-4c94-a77c-5a784b1f6247,224FW,TNESSYAV20XLK9NCD,PowderBlue,2022
220aaa92-4745-4015-a0c3-c5fffe684265,CAS 6980,49LZ0YY93DVGZX93T,FireBrick,1987
6299724c-e4d7-460b-9d35-462ec7b66193,4DD24,3RA57TAJ3WRXVZMT6,DeepSkyBlue,2007
6299724c-e4d7-460b-9d35-462ec7b66193,358UJ,6A18LGPW4GFU79L9S,PaleVioletRed,2010
6299724c-e4d7-460b-9d35-462ec7b66193,729MI,3BUXUXHM5CM0X0LW7,DeepSkyBlue,1992
0bed0f10-2245-4611-b873-a1794e3d1fb9,791H3,VYK729BK3GA848V35,Tan,2017
0bed0f10-2245-4611-b873-a1794e3d1fb9,E95 8LW,PFVGM85N72TEXS24J,DarkSlateBlue,2009
e924cb7b-26b2-40b6-8a71-5738d604e3ef,912 WDJ,BYRVD4B6XWZ43MJM5,GreenYellow,1970
75fb5f5f-2344-457c-a516-714a10256565,OEI 910,7S5XV7ZL26WS3FZB6,Brown,1996
fcea2d5b-6c5e-4527-8008-882c4d2ccf46,5-93837L,B6FNX2FE0NWXWN7K5,MediumAquaMarine,2009
51b729f0-4ac5-4b5e-a71c-81902d2a5ce5,4T 0V1SQL,WDK0Y5JP4JCHDDSZG,Navy,1982
ffb55a9d-9216-4fbb-81cc-ecc738f97c04,J80-77Q,4XKT4PX15HN80R7JV,HotPink,1979
3510586b-b008-432e-98b8-db0cd0e03a67,080 0768,CJTNXD66XJKB1JHZ6,Beige,1994
2ac95c54-0202-486d-8626-1f74731b0e1e,9R 40425,3VH4J4PAX184B3JHT,Lavender,1985
2ac95c54-0202-486d-8626-1f74731b0e1e,ZR7 R4H,28LD8ED80ERL7H7XG,DarkGray,1993
23d0130a-a10e-4a07-aec4-577cbc7e7ede,MQZ 551,WBMRMF535UZJVWPJF,Brown,1973
ea4a7bfa-1e60-4758-b609-9bdf1c904f32,RNW 5563,TWJ9358R3AK56F0F8,Sienna,2015
ea4a7bfa-1e60-4758-b609-9bdf1c904f32,5748 JQ,5UJ01XL88FWV1CL3Z,BlueViolet,1980
ea4a7bfa-1e60-4758-b609-9bdf1c904f32,MTK 674,ZWF2N05F1WGB5AJCM,DarkTurquoise,1984
9c9e871e-81bd-456f-98d6-1c9af2085159,RF-4715,X80BMEHU5YLXG5V3L,Cornsilk,1990
d82104e3-b0a8-4c16-bf54-316785b943a5,2SEZ557,40GTWXB22NDGTTP9B,LightCyan,2003
d82104e3-b0a8-4c16-bf54-316785b943a5,KT 1312,C6Z4DL487GWY4M1ND,Moccasin,2018
d82104e3-b0a8-4c16-bf54-316785b943a5,PCM 879,5ANJC6JN875J6404Z,HoneyDew,1981
c24e16c0-be68-44f7-a7b8-6cdd327d3a51,SB 5699,WMPWKCFBXDZ929WBT,NavajoWhite,2008
c24e16c0-be68-44f7-a7b8-6cdd327d3a51,599-NZA,0VRX4TFM2JTBCDZAR,Blue,2000
d5d3eaf8-8445-40c2-8a8b-a3124111cfb0,119 RHM,81A83GU04FZ898BRM,Maroon,2016
c152e649-d12f-4f51-8553-4a367dc3f068,FO5 R9G,6J83CUSC6SKYA613V,Brown,2020
eb588a90-f068-4584-b495-39cfc7cc0865,LTJ 332,BNA8S9RC0BK54PP0H,PaleGoldenRod,1975
eb588a90-f068-4584-b495-39cfc7cc0865,QGP 1750,J3DF2JBF4MTFUYUSV,FloralWhite,2004
b042a043-5b7a-4438-84ee-8a08e38a51c2,521 8RN,3U6V4GBV1XCY8M85W,Violet,1975
ce566c17-5a1d-47d7-affb-585588ba30f9,ZFZ 737,PDUDK0XS8X6U6VT9C,DarkSeaGreen,2002
ce566c17-5a1d-47d7-affb-585588ba30f9,LLS-7696,KT97NJYB5B2A07MW9,OldLace,1988
ce566c17-5a1d-47d7-affb-585588ba30f9,9-21875,NFNPG85C388RVY281,MediumSpringGreen,2000
2cbd4573-69d5-4ac7-a10b-f120a6f06283,HHF 833,9H5YJF4Z43R9CGGE0,RoyalBlue,1981
bda603cd-a69b-4efc-a0de-7ee0fd7a5a36,BC0 D6V,8ZZ0NE759WBXPAF0W,CornflowerBlue,1978
ee2f443d-60bb-4db7-b1ef-3ea6e1fc5ded,99X D21,X41H113L5LMDFSDXX,DarkGray,2000
ee2f443d-60bb-4db7-b1ef-3ea6e1fc5ded,MBP1376,KGT72BDM63C1CK1TJ,RosyBrown,1975
1cb14be5-dcc9-45c4-ba19-4feb68fec927,S26 8OO,LFH7H3AT65NJ9UNM2,Navy,1977
d9fa7a76-68da-49a8-9698-785132718703,SV3 O4O,Z4USU11632TF78NS7,Aquamarine,1997
1c9c6646-236d-4bab-8fff-e3e9454a3092,216 FLM,HS4B1S1R7SD8ZPP67,LightGreen,1994
ac1dd54d-d2c8-41bb-86b9-e0522feafaf8,3IY 369,N9EJV8C99TXNR0M0H,Orange,1996
5cb76d43-07ec-492b-b3e5-a63dafecda58,QX9 5878,5K7CXH5848VZNYYUW,PaleGreen,1992
3eafa24a-b3c0-4c99-9837-be8b80b46720,XKM1140,BDLB0TY763U8WVMEC,LightPink,2002
3eafa24a-b3c0-4c99-9837-be8b80b46720,3-I8707,01J64BYZ2B2J1J59Z,Purple,2015
f817c5a1-a352-4cc5-aee1-77b074974b9b,0K OH385,T5S6TGP28YYUR02G0,Purple,1993
db118cc1-17ec-4e29-9f1c-9da2a887b659,994CHB,FJBACHLS3KGFBHYNL,LemonChiffon,2010
acf53edf-cd00-4232-be45-fd4605de5113,KRY-276,H8GZBW80905WBKAE0,Azure,2001
acf53edf-cd00-4232-be45-fd4605de5113,746-892,ZJFGZT49932F6CXBM,DarkOrchid,2018
8550b0e9-d3a2-4c0d-b58c-f06d2c0f22d3,HL 4925,KYW4PMET4U4YCEDKP,RosyBrown,1973
8550b0e9-d3a2-4c0d-b58c-f06d2c0f22d3,220 7071,64LCRK2H52YGE5NFM,MediumAquaMarine,2008
865b00fe-a269-4cb0-b1d8-a7974a25f3f8,PEV 458,M8FFHA6J1HH78FWUM,ForestGreen,2006
865b00fe-a269-4cb0-b1d8-a7974a25f3f8,HEJ 824,JNE3AZ206URDC1NZZ,LavenderBlush,2018
d2f366b9-0974-4b10-a96b-c6e8eabde5f5,366 0ZF,AAD0WGCR01S2UCXXW,LightCoral,2004
d2f366b9-0974-4b10-a96b-c6e8eabde5f5,7UGF738,PDKMR27A7C0BFYJTX,RoyalBlue,2000
bf04d032-7bf5-44f0-b020-ec84f1aa2c57,VD5 3028,9JUDP1NF4AJA8W3PM,Purple,1988
a0ca7577-5bc8-4cd7-a94d-5d3be1f8fe24,714 VAH,X1FUWGE87043E6HM7,DarkGoldenRod,1979
a0ca7577-5bc8-4cd7-a94d-5d3be1f8fe24,679 1EN,7R7E06W19L4RWMX6V,White,2019
2dbe28a3-7005-4e26-b93b-0be7389e7b6f,130 NRH,WG24XNHD3AEAK9802,DarkGreen,1977
2dbe28a3-7005-4e26-b93b-0be7389e7b6f,MB 3129,AD2Z7PJ50LZYL6M2V,Olive,1973
c8239180-20ac-468d-a19c-95ea7ee17c42,18-LE08,TMSWYFMV1AH4S909E,AntiqueWhite,1980
7a10cd48-c38a-435f-8a3d-04f1a679493f,967 XJZ,84X02D218YBEAXXEZ,Tomato,2019
7a10cd48-c38a-435f-8a3d-04f1a679493f,ZOX 340,XU72475879SRVAMXZ,Snow,2020
a179cfa5-e3c2-4581-88dd-0da895fd415a,0-W1192,FFPF2A5315H4HCFXY,MediumPurple,1973
57f6a6de-97fa-46fe-b2cc-304206d952bb,7VW9903,7C2WY5ZB4DU6SKWMT,IndianRed,1977
93aa4717-1fab-4391-8f1b-453b07fd724a,FI 4566,YYTWH7VS02XC6FU7A,Moccasin,2022
93aa4717-1fab-4391-8f1b-453b07fd724a,645497,H1NYWXP40V89DVNCH,Silver,2009
6b01ff3d-3873-4d0c-8bbc-41d6c8d392e5,5A FE527,L6UVJ32Z027CKNG38,MediumSpringGreen,2012
714f8b49-13a1-450a-a109-9ffab8c8396b,I96 6MX,890N0Z3991M2BRSW7,DarkGray,1971
e60a3335-55d7-4c1a-a565-695494ae1007,KCJ 319,CEFLR08F4ZKA8UACS,OldLace,1985
e60a3335-55d7-4c1a-a565-695494ae1007,443 LA1,2PSE4PA90K6UYJXGJ,LightSteelBlue,1985
6039f04b-95e1-494b-bb66-46a0b98ff9a3,7L 1Y3NZD,0B0F20324W7XGK0V4,CornflowerBlue,1993
6039f04b-95e1-494b-bb66-46a0b98ff9a3,255X1,TW5ZC8549KE6BL4S9,LightGoldenRodYellow,2014
81c12523-2acd-4b05-a3ff-267190e41d81,H 511615,0KPZAMCE6L8410MJ4,DarkMagenta,2004
7849b2c5-6a87-4960-8f50-82eae6154aa4,3YX D96,WYCNT51N1YPWX3PY1,AliceBlue,2009
7849b2c5-6a87-4960-8f50-82eae6154aa4,7BW41,M0SBXUL13L9NV5JCV,LightCyan,1996
7849b2c5-6a87-4960-8f50-82eae6154aa4,5ZE 696,41FZVBA356PHGL2NE,PaleVioletRed,1987
fb5fde1d-e617-4560-afb9-125548f038f4,317 0AV,2AB89KLD5P8NZAD6Y,LightSlateGray,2022
407c06b1-1ff0-4a2d-b509-da694594e387,ARA R76,5K5K7MWE2583YRLC1,DarkOrchid,1982
309e214a-565f-46d7-9569-fe53173ec0e9,OZ3 9726,0Z0Z1M7T80LFAKM3U,Indigo,1992
dc255874-1d03-4972-a547-b27a1a1a8736,67Z 434,FPBA5W3R81MTG7CJ1,FireBrick,2008
7c52bd20-1655-4054-9f28-438b9d3113d9,1R R6110,Y7NEAKVL2ZE5NSUN4,Purple,2013
39a4a756-132f-409b-ad66-bdd5e2092204,332-350,7V23VCTA9JLBDFZ8K,SaddleBrown,2008
39a4a756-132f-409b-ad66-bdd5e2092204,GKB-176,D819Z8L4247AS752P,DarkOrange,2019
35bdf596-1ea0-4e1a-abeb-7ad3af44d162,G 984580,AD082T18504PK0A0U,MidnightBlue,2002
35bdf596-1ea0-4e1a-abeb-7ad3af44d162,KQL 064,9LU03TGN9KVA9KGP7,Gray,1996
8c147642-7265-4832-83da-642eb3445b96,57-8070Y,32CNBDFUXDBZWZV1W,MediumAquaMarine,2010
8c147642-7265-4832-83da-642eb3445b96,4Q A5409,DMUGM1N034EYN5FJS,Salmon,1988
380ee467-4197-4094-b9fd-487c2cc40364,2U 23312,F5T6BGUH7DJKA3J5J,DarkBlue,1982
380ee467-4197-4094-b9fd-487c2cc40364,836 RGV,XCUD91YZ2U2VNPBVF,Turquoise,1992
380ee467-4197-4094-b9fd-487c2cc40364,130 KX8,9FD7NLLK7DNV3GKK4,MediumAquaMarine,1993
b5b08f28-68cd-401e-8cee-d59fd1f745b8,KBN 032,J9GA4W3W360XV6DF3,Snow,1974
b5b08f28-68cd-401e-8cee-d59fd1f745b8,ZJB 844,HPUVZZX39TUGZ5AJU,PeachPuff,1995
e4421e5c-3f55-42b4-b1c4-0c379ec0c0af,03T J94,4BP6FLG969SKDAT5J,RosyBrown,2011
e4421e5c-3f55-42b4-b1c4-0c379ec0c0af,596 5AA,FM0R4G0B7BHL8TTXS,SeaShell,1997
e4421e5c-3f55-42b4-b1c4-0c379ec0c0af,4HO 171,VCZENL0D7CP33EGN2,DarkOliveGreen,2014
659ba60c-edb3-4a8f-a3d9-4bc76369b561,184-WUI,4EU3PNX4XGMVZZRZE,PaleVioletRed,1971
659ba60c-edb3-4a8f-a3d9-4bc76369b561,18-3117X,Y0E5Z1V26L8MFB1LX,Orange,2014
1c34de2f-93d8-4ba8-91e4-75f2eefc69c5,1-7777V,KNUC92678LZ4PW5WM,MediumAquaMarine,1986
1c34de2f-93d8-4ba8-91e4-75f2eefc69c5,875V,Y703ECT33APM27M20,LawnGreen,1997
1b360d7b-d965-4946-bf33-ae1d9354388a,ZIE-8270,CB3PL1RG2BTGKK78C,DarkViolet,2011
1b360d7b-d965-4946-bf33-ae1d9354388a,137G,C3F2F1FH6X3AUEMB8,Moccasin,1994
3e9415fb-8ed5-4362-bf30-2e9689616156,KGP-2257,H1GAKHUB1FG3K1R6L,PaleVioletRed,2008
b3ebbcad-3c95-4e66-acfe-02fe5c6997a6,549-REV,A83CTTZK4VH5HKYA9,Peru,2002
38a64b25-6124-48fc-8513-848901a08944,2-83879T,BY4S253K6ZDDX1B88,CornflowerBlue,2016
38a64b25-6124-48fc-8513-848901a08944,641 GTQ,3SGDDRW0XTU3LPG0A,PowderBlue,1974
b70672d7-f29e-4aa9-a0a9-8b33073c61f2,ZHR 029,8CMS3X231BBND2MJW,Coral,2007
b70672d7-f29e-4aa9-a0a9-8b33073c61f2,NLL4831,SDHRPBE22G6U1DU0Y,Bisque,2018
7b9440bb-aa4b-4d71-b63e-080e9515c8fc,804NU,LE0YU6RDXZKBDLBLB,Ivory,1976
ba26bbca-9e35-4b41-844f-49a69fd0e4f3,V41 7DJ,WC7TTKGG9U78UP3J5,Crimson,1973
ba26bbca-9e35-4b41-844f-49a69fd0e4f3,EGI8053,MYA2UYGM32MJY1XUR,DarkBlue,2009
ba26bbca-9e35-4b41-844f-49a69fd0e4f3,HBE 864,26CSVL2D8439NZJC6,DarkOrange,2013
059b5d29-be4a-4bb5-947f-6217f251b2de,LSX1544,CVP6H3EN7G03FYNGP,CadetBlue,1972
059b5d29-be4a-4bb5-947f-6217f251b2de,17-99416,X254480J1DRMX4PKC,Teal,1985
af2505cf-cf86-4eba-9be7-c686a9e02695,239 QTB,8UH8KPVX7ECM63LAC,LightBlue,1986
af2505cf-cf86-4eba-9be7-c686a9e02695,274120,4HULFSE41WSP2EGRW,MediumSlateBlue,1991
5ebb8c26-a6ee-4786-b005-d61115cdb94a,123-FZU,7J364JM47D42ENZVK,Fuchsia,1997
d4378512-13ad-452e-9aea-66a26c33697c,43-39280,9PBJ798R6PCAGNMBM,MediumTurquoise,1993
d4378512-13ad-452e-9aea-66a26c33697c,FV1 R3C,UR0NCE2V6ZRZRTGFJ,AliceBlue,1989
d4378512-13ad-452e-9aea-66a26c33697c,553R,YJ0HU7A64171DLHE5,SlateBlue,2001
455f087a-096d-4d8a-9d86-ab650a1f31ee,2M JL595,H142DSM7264VFKJBY,LightSkyBlue,1973
455f087a-096d-4d8a-9d86-ab650a1f31ee,T45 8XR,95L12A8V0B555GR34,LightSalmon,1986
cbd9e31d-499e-42cc-afee-ee5e1ff684b9,T51 9TQ,4ANY3LM20X6DB7V5C,MediumBlue,1986
cbd9e31d-499e-42cc-afee-ee5e1ff684b9,339JR,Z6VSEP4B8GBUWD8B1,DarkMagenta,1979
cbd9e31d-499e-42cc-afee-ee5e1ff684b9,62A•461,CDANEHB81UCBXEYDW,DarkSalmon,1992
10da4de7-5e1a-4237-9008-889fe8b2d9d9,594 2016,U33ZSCY86EBTGG6HE,Tomato,2018
10da4de7-5e1a-4237-9008-889fe8b2d9d9,VRY-8120,YZ48WJ5L86JYM6URM,Gray,2021
57de4df3-e954-432a-b88f-3c3d734a4052,0AC 419,WZ1TK33J4N2Y223NP,LightSkyBlue,2016
bb220163-9cf7-4e96-b83b-45dc13638739,5BY W36,USYRZCCV0P9PJLR8F,DarkOliveGreen,2022
7a5cb22c-4b5e-475f-883e-4c335ded0e20,539-WXDE,PHVV5HSK16URWJVGD,FloralWhite,2006
a3586c41-e960-47f9-afc0-f4c6aa0135e9,394 LIA,2TYKFG9E4DLGU6KJ9,Bisque,2015
f7f7c5a6-4f95-47d0-86b0-14ee9d4191cb,013 WSQ,N16DW6WS9KL568EVR,Tan,2017
4f38f810-2e3f-4d6e-a21a-9b7e3a63ea44,379 9385,XXYBVKBJ5ZDG00VTZ,OldLace,1978
0b855062-f040-4d02-93ba-222977c55d1d,61M Q75,KRDENNSB4Z80TCY7K,Wheat,1986
4f609a05-7e3a-4abc-a2ca-36050642cf2c,BIY-8534,25F0XYK64PR0XJZEU,OrangeRed,1999
fe0f3057-3249-4a33-b1a3-3a987f6d1100,7OP X57,TH6JPA9936NHTXFZC,MediumOrchid,2000
fe0f3057-3249-4a33-b1a3-3a987f6d1100,9QL J16,DYDT85GCX8Y3UZM54,DarkOliveGreen,1973
c46e3973-9883-4eb5-a93d-8c1070570831,784-QBJ,3NV1UDNP14AUSV98S,Brown,2022
f73efc9a-ddfe-4e91-afb8-a94074e57f1e,722 3PQ,TGTEE2VH9RS4JC3YJ,Yellow,2008
06fbd0c6-7623-40c3-87b0-97613fa00226,65-VZ46,TU5SL423975YXT1T2,DimGray,1974
48c26f4b-1405-4e5f-bb0a-312489f4506c,ZXW 501,GNPXHWW08EUYWW92N,LightSlateGray,1976
48c26f4b-1405-4e5f-bb0a-312489f4506c,612 FZS,ETTM6H9E6DH1LX2JH,Blue,1985
e0e0e450-4801-43cc-a5a4-74073edfe33b,MHK 326,UVBVS8NE0YF6Y5XMJ,Tan,1988
58c2f79c-733e-4b1d-91ad-d033e21178f5,405-BYL,D2Z9YSZA3LZNPSYNV,HotPink,2023
58c2f79c-733e-4b1d-91ad-d033e21178f5,2356 TX,ACMVGJF34J2EHZVEC,AliceBlue,2012
75f820f8-06e3-467e-95f6-5b96233442a4,4425 IY,EKBEM5KD3HDK72Y9B,Fuchsia,1975
75f820f8-06e3-467e-95f6-5b96233442a4,1BN O90,5Z2E6XP22G59Z1M3C,Brown,1992
75f820f8-06e3-467e-95f6-5b96233442a4,QCR-4950,LR1MSVR2XSAE6V70Y,SteelBlue,2017
2db4dfec-84c4-4817-8801-6adb2b6fadcf,681 XEM,4VC6ZTTM300F7FV6D,Plum,2005
2db4dfec-84c4-4817-8801-6adb2b6fadcf,8-91588,VWZNXM5S2X9G64HAJ,Gainsboro,1991
a8dcb837-44d9-4aec-906e-894a7c81cd60,896 7WW,R7E2SNE8XLF5962XM,PaleGreen,2015
a8dcb837-44d9-4aec-906e-894a7c81cd60,JWX V69,UAJAEVLXXAK4HMKCD,LightCyan,1988
ee5b3a03-630d-43de-bda2-ceffa5a85251,71Y•936,JYZVS0606TJYBN4F0,MistyRose,2016
ee5b3a03-630d-43de-bda2-ceffa5a85251,511-JGM,JKRVW3UU82ENHS235,SkyBlue,1974
ee5b3a03-630d-43de-bda2-ceffa5a85251,ERU-0770,Z4780U9T4J1G2RBPL,SeaShell,2011
c8361145-5c20-4c9c-b88d-d4c527659a52,LZF6424,PBF8W04W0JMH11FDG,DeepPink,2008
c8361145-5c20-4c9c-b88d-d4c527659a52,XNB-456,X80WZXTFXDFECSF5V,LightPink,2011
bcb1f917-69a4-4329-82a7-64c56e0e23da,SCF 074,MCM9MURF5ZED649JC,Sienna,1977
09245fdf-ec14-4d08-bca9-6548881d29a1,173-XUCY,PMKAKHN23ZA84PUDS,Ivory,1981
09245fdf-ec14-4d08-bca9-6548881d29a1,5389,F4651L3X2UG4RTV0Z,Cyan,1982
834c8ae6-8f47-449b-b662-e2a4591d4612,Z51-VRC,RJDHVUF39H1AV8UT3,Indigo,1984
420f1fa0-9ccd-48ef-8eba-e18478010260,4-6217F,ANR2YY9Y5U3FP4XWR,Aqua,2013
420f1fa0-9ccd-48ef-8eba-e18478010260,897 WYA,NM9Y14X46CF3LUATW,Navy,1974
39674409-c0fa-4121-8ee0-bdb7b984cef4,7-2735U,MV3JRXX895AWKU17F,WhiteSmoke,2011
39674409-c0fa-4121-8ee0-bdb7b984cef4,BAH6491,2YWC0N459WH3RMLNA,Aqua,2000
dd844054-321a-4b63-9bef-f429a3aeb8bc,JD5 N5X,MK6CMZWL1WCFZE2NK,Pink,1992
dd844054-321a-4b63-9bef-f429a3aeb8bc,6T EH295,1WK3K9GM4WRYYG6P6,BlanchedAlmond,2005
cf8ef98f-636b-4393-9fca-e9833f6406cd,PTJ-0605,ALL9WJAF3HBLT5ESR,LimeGreen,2012
a16da65b-5c28-4e1c-bbc1-3748616ee8df,71-5003S,BD1411YE6926V5NNM,GhostWhite,1974
a16da65b-5c28-4e1c-bbc1-3748616ee8df,01-17416,UX0URKTV6M3N35P3T,PapayaWhip,2009
650fcf3f-0e29-4cef-a81a-0644b1aacd92,13-NB82,8L8RG2TY0WJCYR7M7,SteelBlue,2023
650fcf3f-0e29-4cef-a81a-0644b1aacd92,843NCS,7ZF0NKE97ZAFP3XSV,Aqua,1990
1abc3473-cdad-4611-a8e1-677a5d8ee712,87-1008Z,CXKAR33088E5GKYJR,DarkSeaGreen,2015
1abc3473-cdad-4611-a8e1-677a5d8ee712,UAN N58,WJ49FSJC2TGP92JTG,MediumTurquoise,1973
5c5f997d-85c8-4000-b7e4-9eeaa6e5be80,3-1542C,BH81AN2C3ZCP8E5AS,DarkSalmon,1981
5c5f997d-85c8-4000-b7e4-9eeaa6e5be80,RZ-3787,HRB9R96P3KJ8XNTUR,LemonChiffon,2014
5c5f997d-85c8-4000-b7e4-9eeaa6e5be80,776-PAIY,M4DLYCJH008KMLYWR,DarkOliveGreen,1973
68bdffc0-7aff-4414-b879-f8b571794fa8,EFZ4981,7C4HJMRCX7RNHUTP9,LightBlue,1985
51226066-9f3d-482f-a245-9a9b7c1698c8,INP3728,YBS25CFA8E61WL4NH,IndianRed,1996
c6af9f22-c385-457c-9a2f-0e6cf82fefee,C35-QCX,2FKFEA670N7THLSMU,Moccasin,1974
c6af9f22-c385-457c-9a2f-0e6cf82fefee,774L8,1F12J3L7XAKVCZ0KF,PaleGoldenRod,1991
c6af9f22-c385-457c-9a2f-0e6cf82fefee,90F 6636,7RS8WSX09B71U399R,Teal,2001
0b7c8a60-e2b6-488d-a203-096e240927e6,47A•083,H2NZZ41W6BLM0V3NT,PapayaWhip,1980
3017e72b-46b0-4601-b54a-6293dbf4eb3b,8I 7281Z,6RUEP7HZ781RPWURC,Red,2004
f414dcff-a495-4258-a0ae-1dc36f87a606,OZA-1896,ZAE1N39T9J5KW4FSN,LightSlateGray,2013
f414dcff-a495-4258-a0ae-1dc36f87a606,P 095185,1V2ZWAD57ASJGPELP,MediumVioletRed,1977
52cec01d-abe1-46cc-aae2-e47763fb04ad,593-SQR,YR7ADPXK6P4KJHPVG,DarkCyan,1970
6f0c3bbd-e733-4103-9dfa-4b7ccbd6f6b4,HLJ 372,RDK0KXUS3CLV6N9E5,OldLace,2009
668292fe-8b21-412b-b67f-c48ac7668ad3,CGZ 727,5KVX33D27A0L8PYAN,LightSlateGray,1970
668292fe-8b21-412b-b67f-c48ac7668ad3,ILP 528,34LLZV6K01BJWSL8S,Pink,2011
6f4a0f6a-b822-4f6b-9d29-38f42efb291c,279-RHF,2YBP7JJK8K4WCR8N4,LightGray,2010
6f4a0f6a-b822-4f6b-9d29-38f42efb291c,WY 33779,8DG2J692457J067DR,DarkRed,1989
f7144f4d-d110-46f6-89f6-4b57bcc3b274,ZIZ7073,3RV0021EXL3NY3N9A,LightSeaGreen,1973
99ff244e-b14f-4cdf-a1f6-45c00699bbfd,719 FEQ,MGANTDNS1PF7D4N7U,MediumVioletRed,1977
c2a4675b-fd2c-4959-89ca-e13aba6cfb86,960XJH,WPK93LY2947MELPCX,DarkCyan,1973
94799a94-4c1e-4319-8abc-d5209a33f95e,FRJ-2516,TYL1E2HY36AB01MKH,Orange,2015
e0e4b20f-c32b-412d-943a-eb65c83894de,7UZ 346,875082XS0P7THH37U,SeaShell,1977
